;customerkey;cohort_year;month;retirned_customer
11824;1074595;2021;Month 1;0
11825;1074653;2022;Month 1;0
11826;1074703;2020;Month 1;0
11827;1075146;2022;Month 1;0
11828;1075166;2022;Month 1;0
11829;1075248;2020;Month 1;0
11830;1075441;2024;Month 1;0
11831;1075587;2023;Month 1;0
11832;1075914;2022;Month 1;0
11833;1076144;2022;Month 1;0
11834;1076266;2021;Month 1;0
11835;1076325;2021;Month 1;0
11836;1076449;2021;Month 1;0
11837;1076518;2022;Month 1;0
11838;1076677;2021;Month 1;0
11839;1077011;2022;Month 1;0
11840;1077117;2023;Month 1;0
11841;1077195;2020;Month 1;0
11842;1077481;2021;Month 1;0
11843;1077507;2022;Month 1;0
11844;1077591;2022;Month 1;0
11845;1077704;2022;Month 1;0
11846;1077759;2021;Month 1;0
11847;1077991;2022;Month 1;0
11848;1078060;2022;Month 1;0
11849;1078154;2022;Month 1;0
11850;1078184;2021;Month 1;0
11851;1078562;2024;Month 1;0
11852;1078654;2021;Month 1;0
11853;1078864;2021;Month 1;0
11854;1079036;2023;Month 1;0
11855;1079084;2022;Month 1;0
11856;1079249;2022;Month 1;0
11857;1079277;2023;Month 1;0
11858;1079370;2024;Month 1;0
11859;1079536;2024;Month 1;0
11860;1079748;2022;Month 1;0
11861;1079867;2022;Month 1;0
11862;1080161;2023;Month 1;0
11863;1080631;2022;Month 1;0
11864;1080843;2021;Month 1;0
11865;1080957;2022;Month 1;0
11866;1081182;2022;Month 1;0
11867;1081196;2020;Month 1;0
11868;1081473;2024;Month 1;0
11869;1081571;2022;Month 1;0
11870;1081595;2022;Month 1;0
11871;1081816;2021;Month 1;0
11872;1082059;2020;Month 1;0
11873;1082216;2023;Month 1;0
11874;1082275;2023;Month 1;0
11875;1082453;2021;Month 1;0
11876;1082468;2024;Month 1;0
11877;1082509;2022;Month 1;0
11878;1082662;2023;Month 1;0
11879;1082757;2021;Month 1;0
11880;1082772;2022;Month 1;0
11881;1082857;2020;Month 1;0
11882;1082897;2022;Month 1;0
11883;1083128;2021;Month 1;0
11884;1083184;2021;Month 1;0
11885;1083367;2020;Month 1;0
11886;1083444;2022;Month 1;0
11887;1083446;2024;Month 1;0
11888;1083567;2022;Month 1;0
11889;1083720;2024;Month 1;0
11890;1083777;2022;Month 1;1
11891;1083798;2022;Month 1;0
11892;1083893;2021;Month 1;0
11893;1084339;2021;Month 1;0
11894;1084643;2022;Month 1;0
11895;1084653;2023;Month 1;0
11896;1084659;2021;Month 1;0
11897;1084812;2023;Month 1;0
11898;1085007;2022;Month 1;0
11899;1085273;2021;Month 1;0
11900;1085409;2020;Month 1;0
11901;1085457;2022;Month 1;0
11902;1085466;2023;Month 1;0
11903;1085824;2020;Month 1;0
11904;1085996;2022;Month 1;0
11905;1086147;2023;Month 1;0
11906;1086176;2023;Month 1;0
11907;1086402;2022;Month 1;0
11908;1086405;2021;Month 1;0
11909;1086581;2022;Month 1;0
11910;1086738;2020;Month 1;0
11911;1086810;2022;Month 1;0
11912;1086995;2023;Month 1;0
11913;1087142;2022;Month 1;0
11914;1087179;2022;Month 1;0
11915;1087251;2021;Month 1;0
11916;1087320;2023;Month 1;0
11917;1087589;2022;Month 1;0
11918;1087665;2024;Month 1;0
11919;1087701;2022;Month 1;0
11920;1087905;2021;Month 1;0
11921;1087974;2022;Month 1;0
11922;1088253;2021;Month 1;0
11923;1088264;2022;Month 1;0
11924;1088272;2020;Month 1;0
11925;1088475;2023;Month 1;0
11926;1088492;2023;Month 1;0
11927;1088502;2023;Month 1;0
11928;1088504;2023;Month 1;0
11929;1088856;2022;Month 1;0
11930;1088890;2022;Month 1;0
11931;1088992;2022;Month 1;0
11932;1089052;2023;Month 1;0
11933;1089056;2021;Month 1;0
11934;1089118;2022;Month 1;0
11935;1089235;2023;Month 1;0
11936;1089336;2022;Month 1;0
11937;1089380;2023;Month 1;0
11938;1089653;2021;Month 1;0
11939;1089746;2021;Month 1;0
11940;1089937;2022;Month 1;0
11941;1090054;2022;Month 1;0
11942;1090240;2023;Month 1;0
11943;1090507;2020;Month 1;0
11944;1091205;2022;Month 1;0
11945;1091311;2023;Month 1;0
11946;1091332;2022;Month 1;0
11947;1091383;2022;Month 1;0
11948;1091413;2022;Month 1;0
11949;1091451;2020;Month 1;0
11950;1091512;2022;Month 1;0
11951;1091634;2022;Month 1;0
11952;1091663;2023;Month 1;0
11953;1091734;2022;Month 1;0
11954;1091865;2023;Month 1;0
11955;1091945;2022;Month 1;0
11956;1091966;2021;Month 1;0
11957;1092022;2022;Month 1;0
11958;1092129;2021;Month 1;0
11959;1092254;2022;Month 1;0
11960;1092418;2021;Month 1;0
11961;1092522;2022;Month 1;0
11962;1092740;2022;Month 1;0
11963;1092810;2021;Month 1;0
11964;1092895;2022;Month 1;0
11965;1093007;2021;Month 1;0
11966;1093042;2023;Month 1;0
11967;1093129;2021;Month 1;0
11968;1093208;2020;Month 1;0
11969;1093246;2020;Month 1;0
11970;1093269;2022;Month 1;0
11971;1093315;2021;Month 1;0
11972;1093361;2022;Month 1;0
11973;1093645;2022;Month 1;0
11974;1093733;2022;Month 1;0
11975;1094092;2020;Month 1;0
11976;1094172;2020;Month 1;0
11977;1094344;2022;Month 1;0
11978;1094682;2021;Month 1;0
11979;1094701;2022;Month 1;0
11980;1094738;2020;Month 1;0
11981;1095101;2021;Month 1;0
11982;1095183;2023;Month 1;0
11983;1095434;2021;Month 1;0
11984;1095566;2022;Month 1;0
11985;1095640;2023;Month 1;0
11986;1095766;2020;Month 1;0
11987;1096164;2022;Month 1;0
11988;1096194;2022;Month 1;0
11989;1096399;2022;Month 1;0
11990;1096499;2022;Month 1;0
11991;1096532;2020;Month 1;0
11992;1096560;2022;Month 1;0
11993;1096590;2023;Month 1;0
11994;1096666;2021;Month 1;0
11995;1096740;2021;Month 1;0
11996;1096745;2021;Month 1;0
11997;1096837;2022;Month 1;0
11998;1096852;2024;Month 1;0
11999;1096889;2023;Month 1;0
12000;1096985;2022;Month 1;0
12001;1097075;2022;Month 1;0
12002;1097166;2020;Month 1;0
12003;1097182;2021;Month 1;0
12004;1097320;2021;Month 1;0
12005;1097349;2024;Month 1;0
12006;1097439;2022;Month 1;0
12007;1097449;2022;Month 1;0
12008;1097462;2022;Month 1;0
12009;1097611;2023;Month 1;0
12010;1097617;2024;Month 1;0
12011;1097850;2023;Month 1;0
12012;1097879;2022;Month 1;0
12013;1097950;2021;Month 1;0
12014;1098062;2023;Month 1;0
12015;1098406;2021;Month 1;0
12016;1098409;2022;Month 1;0
12017;1098519;2023;Month 1;0
12018;1098547;2022;Month 1;0
12019;1098696;2022;Month 1;0
12020;1098717;2021;Month 1;0
12021;1098719;2022;Month 1;0
12022;1098916;2024;Month 1;0
12023;1099333;2024;Month 1;0
12024;1099351;2024;Month 1;0
12025;1099375;2022;Month 1;0
12026;1099441;2022;Month 1;0
12027;1099505;2022;Month 1;0
12028;1099513;2022;Month 1;0
12029;1099533;2022;Month 1;0
12030;1099797;2023;Month 1;0
12031;1099857;2021;Month 1;0
12032;1099952;2023;Month 1;0
12033;1100074;2020;Month 1;0
12034;1100139;2021;Month 1;0
12035;1100461;2020;Month 1;0
12036;1100716;2021;Month 1;0
12037;1100807;2022;Month 1;0
12038;1101015;2022;Month 1;0
12039;1101062;2022;Month 1;0
12040;1101118;2023;Month 1;0
12041;1101194;2021;Month 1;0
12042;1101241;2023;Month 1;0
12043;1101264;2021;Month 1;0
12044;1101299;2022;Month 1;0
12045;1101402;2023;Month 1;0
12046;1101750;2022;Month 1;0
12047;1101788;2022;Month 1;0
12048;1101852;2020;Month 1;0
12049;1101905;2023;Month 1;0
12050;1102068;2020;Month 1;0
12051;1102127;2020;Month 1;0
12052;1102307;2022;Month 1;0
12053;1102309;2022;Month 1;0
12054;1102336;2022;Month 1;0
12055;1102351;2023;Month 1;0
12056;1102428;2022;Month 1;0
12057;1103059;2022;Month 1;0
12058;1103074;2022;Month 1;0
12059;1103133;2022;Month 1;0
12060;1103328;2023;Month 1;0
12061;1103582;2022;Month 1;0
12062;1103619;2022;Month 1;0
12063;1104060;2022;Month 1;0
12064;1104066;2022;Month 1;0
12065;1104307;2021;Month 1;0
12066;1104309;2021;Month 1;0
12067;1104412;2020;Month 1;0
12068;1104688;2023;Month 1;0
12069;1104785;2020;Month 1;0
12070;1104982;2020;Month 1;0
12071;1105032;2022;Month 1;0
12072;1105067;2023;Month 1;0
12073;1105454;2021;Month 1;0
12074;1105502;2020;Month 1;0
12075;1105567;2021;Month 1;0
12076;1105586;2022;Month 1;0
12077;1105698;2022;Month 1;0
12078;1105723;2022;Month 1;0
12079;1105917;2021;Month 1;0
12080;1105930;2023;Month 1;0
12081;1105984;2023;Month 1;0
12082;1106153;2023;Month 1;0
12083;1106196;2020;Month 1;0
12084;1106297;2022;Month 1;0
12085;1106504;2022;Month 1;1
12086;1106658;2023;Month 1;0
12087;1107117;2023;Month 1;0
12088;1107307;2021;Month 1;0
12089;1107391;2022;Month 1;0
12090;1107398;2022;Month 1;0
12091;1107459;2021;Month 1;0
12092;1107568;2022;Month 1;0
12093;1107603;2024;Month 1;0
12094;1107644;2023;Month 1;0
12095;1107648;2020;Month 1;0
12096;1107686;2020;Month 1;0
12097;1108615;2022;Month 1;0
12098;1108730;2022;Month 1;0
12099;1108808;2022;Month 1;0
12100;1109176;2020;Month 1;0
12101;1109186;2023;Month 1;0
12102;1109404;2021;Month 1;0
12103;1109552;2024;Month 1;0
12104;1109559;2021;Month 1;0
12105;1110135;2022;Month 1;0
12106;1110174;2020;Month 1;0
12107;1110252;2023;Month 1;0
12108;1110282;2023;Month 1;0
12109;1110685;2020;Month 1;0
12110;1110833;2021;Month 1;0
12111;1110945;2022;Month 1;0
12112;1111042;2023;Month 1;0
12113;1111270;2021;Month 1;0
12114;1111418;2020;Month 1;0
12115;1111456;2022;Month 1;0
12116;1111473;2021;Month 1;0
12117;1111641;2020;Month 1;0
12118;1111786;2023;Month 1;0
12119;1111792;2021;Month 1;0
12120;1111911;2023;Month 1;0
12121;1112736;2023;Month 1;0
12122;1112742;2022;Month 1;0
12123;1112802;2022;Month 1;0
12124;1112962;2022;Month 1;0
12125;1113032;2021;Month 1;0
12126;1113049;2020;Month 1;0
12127;1113142;2022;Month 1;0
12128;1113449;2022;Month 1;0
12129;1113455;2022;Month 1;0
12130;1113517;2022;Month 1;0
12131;1113562;2021;Month 1;0
12132;1113735;2023;Month 1;0
12133;1113781;2021;Month 1;0
12134;1113901;2022;Month 1;0
12135;1114033;2022;Month 1;0
12136;1114207;2022;Month 1;0
12137;1114308;2022;Month 1;0
12138;1114502;2022;Month 1;0
12139;1114794;2022;Month 1;0
12140;1114909;2024;Month 1;0
12141;1114936;2020;Month 1;0
12142;1114997;2022;Month 1;0
12143;1115007;2022;Month 1;0
12144;1115180;2020;Month 1;0
12145;1115546;2022;Month 1;0
12146;1115675;2021;Month 1;0
12147;1115909;2023;Month 1;0
12148;1115926;2022;Month 1;0
12149;1115996;2022;Month 1;0
12150;1116038;2021;Month 1;0
12151;1116071;2022;Month 1;0
12152;1116309;2022;Month 1;0
12153;1116442;2022;Month 1;0
12154;1116608;2021;Month 1;0
12155;1116716;2022;Month 1;0
12156;1117001;2022;Month 1;0
12157;1117123;2021;Month 1;0
12158;1117300;2022;Month 1;0
12159;1117308;2023;Month 1;0
12160;1117351;2020;Month 1;0
12161;1117455;2022;Month 1;0
12162;1117513;2022;Month 1;0
12163;1117537;2023;Month 1;0
12164;1117844;2022;Month 1;0
12165;1117850;2023;Month 1;0
12166;1117914;2020;Month 1;0
12167;1117918;2022;Month 1;0
12168;1117961;2024;Month 1;0
12169;1118023;2023;Month 1;0
12170;1118132;2021;Month 1;1
12171;1118402;2024;Month 1;0
12172;1118615;2020;Month 1;0
12173;1118683;2020;Month 1;0
12174;1118797;2022;Month 1;0
12175;1118939;2022;Month 1;0
12176;1118960;2023;Month 1;0
12177;1119109;2022;Month 1;0
12178;1119169;2023;Month 1;0
12179;1119305;2023;Month 1;0
12180;1119399;2022;Month 1;0
12181;1119890;2020;Month 1;0
12182;1119923;2020;Month 1;0
12183;1119928;2020;Month 1;0
12184;1120033;2020;Month 1;0
12185;1120169;2022;Month 1;0
12186;1120207;2022;Month 1;0
12187;1120366;2022;Month 1;0
12188;1120401;2023;Month 1;0
12189;1120483;2021;Month 1;0
12190;1120537;2022;Month 1;0
12191;1120541;2022;Month 1;0
12192;1120548;2024;Month 1;0
12193;1120749;2023;Month 1;0
12194;1120962;2021;Month 1;0
12195;1121060;2023;Month 1;1
12196;1121196;2023;Month 1;0
12197;1121222;2022;Month 1;0
12198;1121359;2022;Month 1;0
12199;1121695;2023;Month 1;0
12200;1121793;2023;Month 1;0
12201;1121804;2022;Month 1;0
12202;1121993;2023;Month 1;0
12203;1122074;2021;Month 1;0
12204;1122117;2023;Month 1;0
12205;1122148;2021;Month 1;0
12206;1122149;2022;Month 1;0
12207;1122443;2022;Month 1;0
12208;1122470;2022;Month 1;0
12209;1122490;2023;Month 1;0
12210;1122553;2021;Month 1;0
12211;1122614;2023;Month 1;0
12212;1122679;2022;Month 1;0
12213;1122761;2022;Month 1;0
12214;1122787;2022;Month 1;0
12215;1122866;2022;Month 1;0
12216;1123162;2021;Month 1;0
12217;1123656;2022;Month 1;0
12218;1123750;2020;Month 1;0
12219;1123786;2020;Month 1;0
12220;1123923;2021;Month 1;0
12221;1124258;2021;Month 1;0
12222;1124293;2023;Month 1;0
12223;1124349;2020;Month 1;0
12224;1124465;2022;Month 1;0
12225;1124723;2022;Month 1;0
12226;1124776;2022;Month 1;0
12227;1124862;2022;Month 1;0
12228;1124895;2020;Month 1;0
12229;1124971;2022;Month 1;0
12230;1125054;2021;Month 1;0
12231;1125273;2022;Month 1;0
12232;1125298;2023;Month 1;0
12233;1125458;2022;Month 1;0
12234;1125459;2022;Month 1;0
12235;1125460;2023;Month 1;0
12236;1125664;2022;Month 1;0
12237;1125676;2021;Month 1;0
12238;1125824;2022;Month 1;1
12239;1126008;2022;Month 1;0
12240;1126030;2020;Month 1;0
12241;1126233;2020;Month 1;0
12242;1126254;2021;Month 1;0
12243;1126389;2021;Month 1;0
12244;1126589;2021;Month 1;0
12245;1126605;2022;Month 1;0
12246;1126729;2022;Month 1;0
12247;1126750;2023;Month 1;0
12248;1127144;2023;Month 1;0
12249;1127172;2022;Month 1;0
12250;1127188;2022;Month 1;0
12251;1127294;2021;Month 1;0
12252;1127325;2021;Month 1;0
12253;1127498;2021;Month 1;0
12254;1128121;2021;Month 1;0
12255;1128333;2023;Month 1;0
12256;1128557;2022;Month 1;0
12257;1128602;2020;Month 1;0
12258;1128645;2021;Month 1;0
12259;1128684;2020;Month 1;0
12260;1128735;2021;Month 1;0
12261;1128782;2022;Month 1;0
12262;1129068;2022;Month 1;0
12263;1129099;2022;Month 1;0
12264;1129121;2021;Month 1;0
12265;1129199;2022;Month 1;0
12266;1129261;2024;Month 1;0
12267;1129344;2023;Month 1;0
12268;1129626;2022;Month 1;0
12269;1129676;2021;Month 1;0
12270;1129816;2021;Month 1;0
12271;1130232;2022;Month 1;0
12272;1130425;2022;Month 1;0
12273;1130455;2023;Month 1;0
12274;1130884;2022;Month 1;0
12275;1130933;2023;Month 1;0
12276;1130945;2023;Month 1;0
12277;1131012;2021;Month 1;0
12278;1131046;2021;Month 1;0
12279;1131266;2022;Month 1;0
12280;1131298;2023;Month 1;0
12281;1131337;2022;Month 1;0
12282;1131438;2022;Month 1;0
12283;1131471;2024;Month 1;0
12284;1131515;2022;Month 1;0
12285;1131573;2020;Month 1;0
12286;1132055;2021;Month 1;0
12287;1132337;2021;Month 1;0
12288;1132692;2024;Month 1;0
12289;1132810;2022;Month 1;0
12290;1132838;2022;Month 1;0
12291;1132857;2023;Month 1;0
12292;1132972;2020;Month 1;0
12293;1133033;2023;Month 1;0
12294;1133326;2023;Month 1;0
12295;1133393;2022;Month 1;0
12296;1133462;2022;Month 1;0
12297;1133635;2022;Month 1;0
12298;1133669;2020;Month 1;0
12299;1133910;2022;Month 1;0
12300;1133920;2022;Month 1;0
12301;1134025;2020;Month 1;0
12302;1134044;2023;Month 1;0
12303;1134122;2022;Month 1;0
12304;1134247;2021;Month 1;0
12305;1134259;2023;Month 1;0
12306;1134406;2021;Month 1;0
12307;1134501;2022;Month 1;0
12308;1134566;2021;Month 1;0
12309;1134854;2022;Month 1;0
12310;1135238;2023;Month 1;0
12311;1135469;2022;Month 1;0
12312;1135480;2020;Month 1;0
12313;1135620;2023;Month 1;0
12314;1135902;2022;Month 1;0
12315;1136041;2020;Month 1;0
12316;1136286;2021;Month 1;0
12317;1136358;2022;Month 1;0
12318;1136479;2024;Month 1;0
12319;1136511;2022;Month 1;0
12320;1136579;2022;Month 1;0
12321;1136799;2020;Month 1;0
12322;1137154;2021;Month 1;0
12323;1137334;2022;Month 1;0
12324;1137359;2023;Month 1;0
12325;1137790;2021;Month 1;0
12326;1137923;2023;Month 1;0
12327;1138058;2022;Month 1;0
12328;1138345;2023;Month 1;0
12329;1138569;2020;Month 1;0
12330;1138889;2022;Month 1;0
12331;1139005;2023;Month 1;0
12332;1139091;2023;Month 1;0
12333;1139094;2021;Month 1;0
12334;1139199;2020;Month 1;0
12335;1139365;2020;Month 1;0
12336;1139498;2021;Month 1;0
12337;1139542;2021;Month 1;0
12338;1139570;2020;Month 1;0
12339;1139585;2023;Month 1;0
12340;1139729;2023;Month 1;0
12341;1139877;2022;Month 1;0
12342;1139921;2022;Month 1;0
12343;1140022;2023;Month 1;0
12344;1140119;2021;Month 1;0
12345;1140434;2021;Month 1;0
12346;1140448;2022;Month 1;0
12347;1140731;2022;Month 1;0
12348;1140789;2021;Month 1;0
12349;1140805;2022;Month 1;0
12350;1140820;2022;Month 1;0
12351;1140826;2023;Month 1;0
12352;1140934;2023;Month 1;0
12353;1141123;2020;Month 1;0
12354;1141253;2021;Month 1;0
12355;1141272;2023;Month 1;0
12356;1141454;2020;Month 1;0
12357;1141656;2024;Month 1;0
12358;1141727;2022;Month 1;0
12359;1141883;2023;Month 1;0
12360;1141898;2020;Month 1;0
12361;1141924;2022;Month 1;0
12362;1142065;2022;Month 1;0
12363;1142089;2022;Month 1;0
12364;1142232;2023;Month 1;0
12365;1142286;2020;Month 1;0
12366;1142403;2022;Month 1;0
12367;1142743;2022;Month 1;0
12368;1142888;2021;Month 1;0
12369;1142889;2022;Month 1;0
12370;1142912;2024;Month 1;0
12371;1143067;2021;Month 1;0
12372;1143133;2022;Month 1;0
12373;1143311;2023;Month 1;1
12374;1143375;2021;Month 1;0
12375;1143391;2020;Month 1;0
12376;1143401;2022;Month 1;0
12377;1143417;2022;Month 1;0
12378;1143456;2024;Month 1;0
12379;1143490;2022;Month 1;0
12380;1143633;2020;Month 1;0
12381;1143754;2022;Month 1;0
12382;1143872;2021;Month 1;0
12383;1143879;2023;Month 1;0
12384;1144020;2022;Month 1;0
12385;1144035;2021;Month 1;0
12386;1144153;2022;Month 1;0
12387;1144180;2020;Month 1;0
12388;1144390;2020;Month 1;0
12389;1144391;2021;Month 1;0
12390;1144426;2020;Month 1;0
12391;1144827;2021;Month 1;0
12392;1144901;2022;Month 1;0
12393;1144975;2022;Month 1;0
12394;1145055;2022;Month 1;0
12395;1145081;2021;Month 1;0
12396;1145412;2022;Month 1;0
12397;1145515;2023;Month 1;0
12398;1145524;2020;Month 1;0
12399;1145604;2023;Month 1;0
12400;1145630;2022;Month 1;0
12401;1145650;2021;Month 1;0
12402;1145685;2022;Month 1;0
12403;1145987;2022;Month 1;0
12404;1146433;2022;Month 1;0
12405;1146526;2023;Month 1;0
12406;1146686;2023;Month 1;0
12407;1146713;2022;Month 1;0
12408;1147057;2023;Month 1;0
12409;1147107;2022;Month 1;0
12410;1147224;2022;Month 1;0
12411;1147430;2022;Month 1;0
12412;1147658;2022;Month 1;0
12413;1147698;2020;Month 1;0
12414;1147763;2021;Month 1;0
12415;1147890;2024;Month 1;0
12416;1147965;2022;Month 1;0
12417;1148127;2022;Month 1;0
12418;1148195;2022;Month 1;0
12419;1148276;2024;Month 1;0
12420;1148283;2023;Month 1;0
12421;1148297;2022;Month 1;0
12422;1148969;2023;Month 1;0
12423;1149019;2021;Month 1;0
12424;1149043;2021;Month 1;0
12425;1149192;2022;Month 1;0
12426;1149259;2023;Month 1;0
12427;1149376;2021;Month 1;0
12428;1149404;2021;Month 1;0
12429;1150163;2020;Month 1;0
12430;1150230;2022;Month 1;0
12431;1150277;2022;Month 1;0
12432;1150406;2022;Month 1;0
12433;1150410;2022;Month 1;0
12434;1150483;2023;Month 1;0
12435;1150737;2022;Month 1;0
12436;1150888;2021;Month 1;0
12437;1151142;2022;Month 1;0
12438;1151484;2022;Month 1;0
12439;1151746;2022;Month 1;0
12440;1151978;2022;Month 1;0
12441;1152235;2021;Month 1;0
12442;1152262;2022;Month 1;0
12443;1152363;2023;Month 1;0
12444;1152511;2020;Month 1;0
12445;1152567;2023;Month 1;0
12446;1152755;2023;Month 1;0
12447;1152783;2020;Month 1;0
12448;1152798;2021;Month 1;0
12449;1152873;2021;Month 1;0
12450;1152990;2022;Month 1;0
12451;1153140;2022;Month 1;0
12452;1153237;2021;Month 1;0
12453;1153313;2021;Month 1;0
12454;1153493;2021;Month 1;0
12455;1153586;2023;Month 1;0
12456;1153619;2023;Month 1;0
12457;1153673;2022;Month 1;0
12458;1153986;2023;Month 1;0
12459;1154153;2023;Month 1;0
12460;1154478;2020;Month 1;0
12461;1155024;2020;Month 1;0
12462;1155219;2024;Month 1;0
12463;1155230;2023;Month 1;0
12464;1155385;2022;Month 1;0
12465;1155505;2023;Month 1;0
12466;1155569;2022;Month 1;0
12467;1155667;2022;Month 1;0
12468;1155728;2020;Month 1;0
12469;1155743;2021;Month 1;0
12470;1155870;2024;Month 1;0
12471;1156065;2022;Month 1;0
12472;1156095;2023;Month 1;0
12473;1156137;2023;Month 1;0
12474;1156166;2022;Month 1;0
12475;1156200;2023;Month 1;0
12476;1156235;2022;Month 1;0
12477;1156406;2022;Month 1;0
12478;1156551;2022;Month 1;0
12479;1156723;2022;Month 1;0
12480;1157080;2022;Month 1;0
12481;1157198;2022;Month 1;0
12482;1157328;2022;Month 1;0
12483;1157360;2020;Month 1;0
12484;1157571;2023;Month 1;0
12485;1157590;2023;Month 1;0
12486;1157623;2024;Month 1;0
12487;1157783;2022;Month 1;0
12488;1158156;2023;Month 1;0
12489;1158494;2022;Month 1;0
12490;1158504;2021;Month 1;0
12491;1158842;2020;Month 1;0
12492;1158902;2022;Month 1;0
12493;1159010;2022;Month 1;0
12494;1159151;2023;Month 1;0
12495;1159228;2022;Month 1;0
12496;1159238;2022;Month 1;0
12497;1159512;2021;Month 1;0
12498;1159553;2021;Month 1;0
12499;1159634;2022;Month 1;0
12500;1160012;2023;Month 1;0
12501;1160121;2021;Month 1;0
12502;1160203;2021;Month 1;0
12503;1160211;2022;Month 1;0
12504;1160216;2023;Month 1;0
12505;1160455;2023;Month 1;0
12506;1160490;2024;Month 1;0
12507;1160630;2022;Month 1;0
12508;1160912;2023;Month 1;0
12509;1161011;2022;Month 1;0
12510;1161190;2023;Month 1;0
12511;1161267;2022;Month 1;0
12512;1161527;2020;Month 1;0
12513;1161538;2021;Month 1;0
12514;1161847;2022;Month 1;0
12515;1162044;2022;Month 1;0
12516;1162277;2021;Month 1;0
12517;1162324;2024;Month 1;0
12518;1162412;2024;Month 1;0
12519;1162439;2022;Month 1;0
12520;1162467;2023;Month 1;0
12521;1162572;2021;Month 1;0
12522;1162576;2022;Month 1;0
12523;1162616;2024;Month 1;0
12524;1162693;2022;Month 1;0
12525;1162695;2024;Month 1;0
12526;1163113;2021;Month 1;0
12527;1163164;2024;Month 1;0
12528;1163406;2022;Month 1;0
12529;1163679;2022;Month 1;0
12530;1163794;2021;Month 1;0
12531;1163949;2021;Month 1;0
12532;1164099;2023;Month 1;0
12533;1164191;2023;Month 1;0
12534;1164433;2022;Month 1;0
12535;1164544;2022;Month 1;0
12536;1164643;2022;Month 1;0
12537;1164987;2022;Month 1;0
12538;1165020;2024;Month 1;0
12539;1165155;2022;Month 1;0
12540;1165171;2022;Month 1;0
12541;1165212;2022;Month 1;0
12542;1165273;2021;Month 1;0
12543;1165287;2020;Month 1;0
12544;1165592;2023;Month 1;0
12545;1165770;2022;Month 1;0
12546;1165815;2023;Month 1;0
12547;1165825;2022;Month 1;0
